0,neg,neu,pos
purse,0,0.27183,0.0615
puede,0,0,0
pub,0,0.33333,0
posting,0,0,0
poorly,0,0,0
pena,0.042667,0.29067,0
par,0,0.295,0.038333
orang,0,0,0
october,0,0.21967,0.11367
obsessed,0.031,0.30233,0
nope,0,0,0
ni\u00f1o,0,0,0
naman,0,0,0
mutlu,0,0,0
modern,0,0.25633,0.077
miley,0,0,0
mil,0,0,0
meme,0.047333,0.252,0.034
member,0,0.26633,0.067
martes,0,0,0
mandela,0,0,0
madrid,0,0,0
machine,0.025,0.29467,0.013667
lovin,0,0.24767,0.085667
lola,0,0.29233,0.041
local,0.054,0.27933,0
llego,0,0,0
lips,0,0.19033,0.143
levels,0,0,0
lee,0,0.33333,0
learned,0,0.33333,0
law,0,0.33333,0
latest,0,0.33333,0
lado,0,0,0
kaya,0,0,0
japanese,0.084333,0.19333,0.055333
jajajaja,0,0,0
interview,0.040667,0.17367,0.119
instag_app,0,0,0
inspired,0,0.157,0.17633
independence,0,0,0
holy,0.054833,0.23017,0.048333
hindi,0,0,0
herself,0.055667,0.27767,0
hearts,0.093333,0.19,0.05
hasn't,0,0.28533,0.048
hashtag,0,0,0
har,0,0.29633,0.037
han,0,0,0
hahahahaha,0,0.33333,0
google,0,0.33333,0
goin,0.021667,0.28483,0.026833
given,0.051667,0.18067,0.101
generation,0.029667,0.17483,0.12883
fridge,0,0.29583,0.0375
fighting,0.08,0.12833,0.125
farm,0,0.2735,0.059833
fancy,0.048833,0.2845,0
families,0,0,0
fam\u00edlia,0,0,0
fab,0,0,0
extra,0,0.25933,0.074
explains,0,0,0
explain,0.050222,0.19589,0.087333
estos,0,0,0
ent\u00e3o,0,0,0
duck,0,0,0
dubai,0,0,0
draw,0,0.267,0.066333
donde,0,0,0
doctor,0,0.33333,0
dice,0,0.27467,0.058667
destroyed,0.058111,0.25822,0.017
dessert,0,0.33333,0
deserves,0.16667,0.16667,0
den,0,0.3155,0.017833
delivery,0,0,0
daw,0,0,0
dar,0,0,0
dah,0,0,0
cutting,0.011,0.2495,0.072667
current,0,0,0
crew,0.066,0.179,0.088
counting,0,0,0
countdown,0,0,0
costume,0,0.26367,0.069667
cone,0.092667,0.24067,0
cocktails,0.0425,0.19517,0.095667
cn,0.061333,0.20683,0.065167
closing,0,0.33333,0
classic,0,0.33333,0
clap,0,0,0
children's,0,0.25211,0.081222
chick,0,0.33333,0
chapter,0,0,0
changes,0,0.27033,0.063
celebrando,0,0,0
cartoon,0,0.22283,0.1105
cars,0.086778,0.22756,0.019
carrera,0,0.23056,0.10278
caption,0,0,0
calm,0,0.177,0.15633
burn,0,0,0
burger,0,0,0
bottom,0,0.26833,0.065
bloody,0,0,0
blessings,0,0,0
bill,0,0.23633,0.097
bij,0,0.29475,0.038583
bee,0.087722,0.21939,0.026167
bedroom,0,0,0
bb,0,0.24444,0.088889
batman,0.023467,0.25053,0.059333
bathroom,0,0.23467,0.098667
bank,0.095333,0.238,0
bali,0,0,0
bacon,0,0.177,0.15633
asian,0.032333,0.301,0
area,0,0,0
april,0.079333,0.254,0
anos,0,0,0
allowed,0,0,0
action,0,0,0
account,0,0,0
abandoned,0.111,0.22233,0
\uff1f,0,0.28183,0.0515
\ud83d\ude03,0,0.24433,0.089
\ud5e4\ub871\uac70\ub9b4\ub54c,0,0,0
\ud574\ud53c,0,0,0
\ud478\ub465\ub2f9,0,0,0
\ud22c\ucc99,0,0,0
\ucd2c\uc601\ud558\ub358\uc911,0,0,0
\ucc44\ub9b0\uc774\uc758,0,0,0
\uc5d0\uc11c,0,0,0
\uc2dc\ucc28\uc801\uc751,0,0,0
\ubba4\uc9c1\ube44\ub514\uc624,0,0,0
\ubabb\ud574\uc11c,0,0,0
\u2714,0,0,0
\u2702,0,0,0
\u2014,0.076,0.25733,0
\u200f,0,0,0
\u0e41\u0e15,0,0,0
\u0e2b\u0e19,0,0,0
\u0e16,0.026667,0.25467,0.051667
\u064a\u0627,0,0,0
Sooo,0,0.33333,0
@vickyvette,0,0.33333,0
@ranasamaha9t,0,0,0
@complexmorality,0,0,0
":"">",0,0.24589,0.087444
7th,0,0.30778,0.025556
33,0,0,0
2\ub144\uc804,0,0,0
2016,0,0,0
#zara,0,0.281,0.052333
#winning,0,0.23633,0.097
#wealth,0,0.15733,0.176
#waterfall,0,0.26133,0.072
#watercolor,0,0.33333,0
#wakeup,0.081667,0.16333,0.088333
#volleyball,0,0.18467,0.14867
#vitamincl,0,0,0
#vip,0,0.20967,0.12367
#violet,0,0.33333,0
#vino,0,0,0
#vet,0,0,0
#vanilla,0,0.21833,0.115
#togetherness,0,0,0
#timeflies,0,0,0
#ticket,0,0.2605,0.073
#terrible,0.18933,0.144,0
#teenager,0,0,0
#take,0.12767,0.10633,0.099333
#taiwan,0,0,0
#tagforlikes,0,0,0
#sweater,0,0.234,0.099333
#superman,0,0.33333,0
#suit,0,0,0
#stayinschool,0,0,0
#station,0,0.24933,0.084
#stage,0.017333,0.316,0
#spongebob,0,0.33333,0
#someday,0.045333,0.24867,0.039333
#shihtzu,0,0,0
#sf,0,0.33333,0
#screen,0.17033,0.163,0
#saveme,0.10267,0.22033,0.010333
#saopaulo,0.032889,0.26556,0.034889
#sadtweet,0,0.33333,0
#sabado,0,0,0
#romance,0.056333,0.164,0.113
#rise,0,0.21867,0.11467
#rio,0,0,0
#rescue,0,0,0
#regret,0,0,0
#recuerdos,0,0,0
#ranasamahateam,0,0,0
#prayfornewtown,0,0,0
#portugal,0,0.27417,0.059167
#pony,0.068333,0.265,0
#pictoftheday,0,0.33333,0
#partytime,0,0.17017,0.16317
#papa,0,0,0
#pandora,0,0.24033,0.093
#notreally,0,0.33333,0
#nomore,0,0,0
#noche,0,0,0
#niggasbelike,0,0,0
#nigga,0,0,0
#newday,0,0.22233,0.111
#newbeginnings,0,0.271,0.062667
#national,0,0.27867,0.054667
#mydog,0.065167,0.21817,0.05
#mug,0,0,0
#mouth,0,0,0
#mouse,0,0,0
#mindfulness,0,0,0
#mileycyrus,0,0.136,0.19733
#metal,0,0.21033,0.123
#mcm,0,0,0
#maths,0,0.33333,0
#mask,0,0.33333,0
#maroon5,0,0.198,0.13533
#manicure,0,0,0
#makes,0,0,0
#lov,0,0,0
#lose,0,0,0
#looking,0,0.22233,0.111
#longday,0,0,0
#lies,0,0,0
#lazyday,0,0.254,0.079333
#latina,0.031,0.276,0.026333
#lastone,0,0,0
#killme,0.085667,0.24767,0
#kik,0,0,0
#justice,0,0,0
#jb,0,0,0
#jacket,0,0.26133,0.072
#instapet,0,0,0
#instagrammers,0,0.23,0.10333
#instag,0,0.33333,0
#iloveher,0.0295,0.26425,0.039583
#igersitalia,0,0.23367,0.099667
#husky,0.011222,0.27644,0.045556
#hurricane,0,0,0
#hunting,0,0.33333,0
#how,0,0,0
#hopeless,0,0,0
#honda,0,0.18933,0.144
#hometown,0,0,0
#hk,0,0,0
#himym,0,0,0
#hateit,0,0,0
#happykid,0,0.33333,0
#happybday,0,0,0
#growth,0,0.243,0.090333
#gopro,0,0,0
#goodmoments,0,0,0
#goal,0,0,0
#getalife,0,0.33333,0
#funnyfaces,0,0,0
#found,0,0,0
#foreveryoung,0,0.211,0.12233
#following,0,0,0
#flashbackfriday,0.031667,0.15867,0.143
#flash,0.021167,0.27233,0.04
#fathersday,0,0,0
#fam,0,0.166,0.16733
#eyelashes,0,0,0
#experience,0,0,0
#ew,0,0,0
#dressedup,0,0.15733,0.176
#dontgo,0,0.263,0.070333
#disaster,0,0,0
#diamond,0,0.113,0.22033
#cuteness,0,0,0
#culture,0,0,0
#cried,0.071833,0.24467,0.017
#cr7,0,0,0
#countdown,0,0.207,0.12633
#cottoncandy,0,0.29767,0.035667
#cosplay,0,0,0
#confident,0,0.20533,0.128
#colores,0,0.23533,0.098
#classmates,0,0,0
#castle,0,0.225,0.10833
#cantsleep,0.10067,0.23267,0
#burnt,0,0.33333,0
#brokenhearted,0,0.33333,0
#bread,0,0.247,0.086333
#brave,0,0,0
#braid,0,0.17467,0.15867
#blues,0,0,0
#bitches,0.10933,0.161,0.063333
#bigbang,0.030667,0.16667,0.136
#beirut,0,0.19733,0.136
#ballet,0,0,0
#awsome,0,0.23967,0.093667
#ana,0,0,0
#adidas,0,0,0
#addiction,0,0.249,0.084333
#addicted,0,0.26183,0.0715
#acapulco,0,0,0
z,0,0,0
yrs,0,0.28058,0.05275
xxxx,0,0,0
windows,0,0.25167,0.081667
wash,0.033667,0.20433,0.095167
wallpaper,0,0.33333,0
wallet,0,0,0
vie,0,0,0
veces,0,0,0
vc,0,0,0
uniform,0.03,0.27933,0.024
unfortunately,0.041333,0.25767,0.034333
tweets,0,0,0
turkey,0,0,0
tiempos,0.038333,0.295,0
tiempo,0,0,0
th,0.021467,0.24753,0.064267
ter,0,0,0
taylor,0,0.168,0.16533
tal,0.066,0.243,0.024333
tag,0,0,0
sweater,0,0.234,0.099333
sunglasses,0,0.18617,0.14717
summertime,0,0,0
suffer,0,0,0
sua,0,0,0
struggle,0,0,0
steps,0,0,0
stars,0,0,0
spell,0,0.11167,0.22167
spain,0,0,0
sorted,0,0.33333,0
sorrow,0.12633,0.207,0
sonr\u00ede,0,0.22867,0.10467
somos,0,0,0
soleil,0,0,0
soccer,0,0.33333,0
snowman,0,0,0
six,0.040333,0.293,0
singing,0.006,0.26544,0.061778
shots,0,0.13033,0.203
shitty,0.0988,0.18327,0.051333
shining,0.049333,0.17383,0.11017
seem,0.095333,0.238,0
seattle,0.021056,0.26272,0.0495
score,0,0,0
scary,0,0,0
royal,0,0.33333,0
roses,0,0.33333,0
rocking,0,0,0
retweets,0,0.33333,0
respect,0,0.27467,0.058667
residence,0.0175,0.2125,0.10333
reaction,0,0,0
rato,0,0,0
question,0.069333,0.247,0.017
pull,0,0.33333,0
proper,0,0,0
pretend,0.047,0.202,0.084
pq,0.042667,0.29067,0
pouco,0,0,0
potter,0.034333,0.299,0
plate,0.067222,0.21389,0.052222
peter,0,0.33333,0
perfecto,0,0,0
path,0,0,0
pale,0,0,0
pal,0,0,0
painted,0,0.33333,0
paid,0.018667,0.24756,0.067111
onto,0.078167,0.2275,0.027833
ol,0.059833,0.2385,0.035
nu,0,0,0
nem,0,0.24933,0.084
named,0,0,0
muchas,0,0,0
mouth,0.01775,0.28325,0.032333
moms,0.041667,0.145,0.14667
mom's,0,0,0
meses,0,0,0
mcdonalds,0.0625,0.2475,0.0235
matters,0,0.31067,0.022667
masa,0.051222,0.28211,0
mark,0,0.33333,0
madre,0.055667,0.19833,0.079333
mac,0.017889,0.24611,0.069333
liverpool,0.069333,0.264,0
lies,0.13367,0.175,0.024667
latte,0,0.33333,0
lap,0,0,0
known,0,0,0
knee,0.17267,0.14133,0.019333
kkk,0,0,0
keys,0.077,0.25633,0
kangen,0,0,0
june,0.037444,0.26122,0.034667
judge,0,0.33333,0
journ\u00e9e,0,0,0
josh,0,0,0
jeans,0,0.33333,0
italy,0,0.2915,0.041833
incredible,0,0,0
imma,0.062889,0.21611,0.054333
hockey,0,0,0
hermano,0,0,0
hecho,0,0.33333,0
heat,0,0,0
heartbroken,0.051667,0.18067,0.101
harder,0.026,0.13067,0.17633
hai,0,0,0
guitar,0,0.3,0.033333
greatest,0,0.217,0.11644
george,0,0,0
fuerte,0,0,0
fuckin,0,0,0
fucked,0.041667,0.12267,0.169
frio,0,0,0
fotos,0,0,0
foot,0.049667,0.26267,0.021
fitting,0,0,0
fistamn,0,0.33333,0
finger,0,0.33333,0
finds,0,0.263,0.070333
figure,0,0.28667,0.046667
fellow,0,0.31467,0.018667
fazer,0,0,0
father's,0,0,0
faith,0,0.248,0.085333
faire,0,0,0
extremely,0,0.2545,0.078833
exist,0.079,0.23933,0.015
ele,0.042667,0.29067,0
ed,0,0,0
doesnt,0.057444,0.23133,0.044556
display,0,0.28467,0.048667
desperate,0.155,0.17833,0
der,0,0.33333,0
decide,0,0.178,0.15533
dc,0.044333,0.26,0.029
customer,0,0.23633,0.097
crowd,0,0.157,0.17633
crib,0,0,0
crack,0,0.15867,0.17467
coz,0,0.33333,0
competition,0,0.22517,0.10817
comer,0,0,0
clear,0,0,0
chill,0,0,0
chelsea,0,0,0
chat,0.055667,0.27767,0
chart,0,0,0
cette,0,0,0
casi,0,0,0
career,0,0.30467,0.028667
cards,0,0.29767,0.035667
cap,0,0,0
camper,0.035333,0.24167,0.056333
camino,0,0,0
button,0,0.23017,0.10317
bud,0.0305,0.21633,0.0865
boxes,0,0.30467,0.028667
boobs,0.063,0.27033,0
bio,0,0,0
bigger,0,0.281,0.052333
bestfriends,0,0.292,0.041333
belle,0,0.33333,0
baby's,0,0,0
awhile,0.032,0.30133,0
aunt,0,0,0
august,0,0.3,0.033333
attempt,0.033333,0.23317,0.066833
attack,0.055444,0.26233,0.015667
atm,0,0.24617,0.087167
at\u00e9,0.031333,0.26717,0.034833
appreciate,0,0.26,0.073333
aka,0,0.24467,0.088667
agora,0,0.26,0.073333
addicted,0,0.33333,0
adam,0,0.24983,0.0835
\ud83d\ude4c,0,0,0
\ub9ce\uc774,0,0,0
\u2013,0,0,0
\u0e43\u0e2b\u0e21,0,0,0
\u0e25,0,0,0
\u0e02,0,0.33333,0
\u0443\u0442\u0440\u043e,0,0,0
\u0443\u0436\u0435,0,0,0
\u0441\u043f\u0430\u0441\u0438\u0431\u043e,0,0,0
\u043d\u0435\u0442,0,0.33333,0
\u043a,0,0.285,0.048333
\u0432\u0441\u0435\u043c,0,0,0
\u0431\u0435\u0437,0,0,0
@taylorswift13,0,0.23483,0.0985
@piccollage,0,0,0
@flow935,0,0,0
@dlwnsghek,0,0,0
@bts_twt,0,0,0
@austinmahone,0,0,0
@8,0,0,0
>>,0,0.33333,0
70,0.041333,0.292,0
1/2,0.121,0.21233,0
#zombie,0,0,0
#yuck,0,0,0
#york,0,0.14133,0.192
#yogurt,0,0,0
#word,0.049,0.24183,0.0425
#when,0,0.21633,0.117
#well,0.109,0.089667,0.13467
#weak,0.16067,0.13333,0.0395
#vs,0,0.25433,0.079
#vogue,0,0,0
#village,0,0.33333,0
#vector,0,0.33333,0
#twin,0.055667,0.27767,0
#tristezza,0,0,0
#trayvonmartin,0,0,0
#travelling,0,0,0
#toomuch,0,0,0
#thanksgod,0,0.33333,0
#thai,0,0.19867,0.13467
#suck,0.22233,0.080667,0.030667
#stripes,0,0.20767,0.12567
#starwars,0.048333,0.285,0
#spoilt,0,0.20467,0.12867
#sparkles,0,0,0
#sometimes,0,0,0
#snowman,0,0,0
#skull,0,0,0
#sign,0,0.20833,0.125
#shy,0.108,0.14783,0.0775
#sayings,0,0.33333,0
#saying,0,0,0
#saudi,0,0.33333,0
#saudades,0,0.33333,0
#salon,0,0.21433,0.119
#safe,0,0,0
#robot,0.14233,0.191,0
#risas,0,0,0
#redvelvet,0,0,0
#qualitytime,0,0.166,0.16733
#qatar,0,0,0
#prima,0,0,0
#praying,0,0,0
#prayformh370,0,0,0
#posing,0,0,0
#playground,0,0.25517,0.078167
#pinkhair,0.027833,0.1675,0.138
#photogrid,0,0,0
#perro,0,0.33333,0
#passed,0,0,0
#pakistan,0,0,0
#our,0,0,0
#organic,0,0,0
#or,0,0,0
#ombre,0,0.273,0.060333
#ohno,0,0,0
#notgood,0,0,0
#newspaper,0,0,0
#newhair,0,0,0
#newfriends,0,0,0
#nba,0.057333,0.276,0
#myfriends,0,0,0
#mummy,0,0.226,0.10733
#missu,0,0,0
#missinghim,0,0.19033,0.143
#michaelkors,0.089667,0.24367,0
#mentalhealth,0,0.29867,0.034667
#mansbestfriend,0,0.19167,0.14167
#mandela,0,0,0
#mademyday,0,0,0
#luckygirl,0,0,0
#low,0,0,0
#lovethis,0,0.33333,0
#library,0,0,0
#lgbt,0,0.27083,0.0625
#letter,0.026833,0.3065,0
#letsgo,0,0,0
#leo,0,0,0
#lego,0,0,0
#learn,0,0.226,0.10733
#lace,0,0,0
#kittens,0,0.33333,0
#kindness,0,0,0
#keep,0.068,0.26533,0
#karma,0,0.15933,0.174
#jumper,0,0.33333,0
#juice,0,0.21,0.12333
#jk,0,0,0
#jeddah,0,0,0
#izmir,0,0,0
#iphone4s,0,0.20433,0.129
#instamania,0.084667,0.24867,0
#instafoto,0,0,0
#illmissyou,0.065167,0.26817,0
#ifollowback,0.0325,0.22683,0.074
#icon,0.077,0.25633,0
#hermoso,0,0,0
#herbalife,0,0.12133,0.212
#healing,0,0,0
#happyholidays,0,0,0
#graveyard,0.1005,0.17583,0.056833
#goofy,0,0.33333,0
#goodevening,0,0,0
#goldenretriever,0,0.26733,0.066
#goingout,0,0.21333,0.12
#girlfriends,0,0.22922,0.10411
#gaming,0,0,0
#gaga,0.055667,0.27767,0
#fox,0,0,0
#forget,0.043,0.090333,0.2
#ford,0,0.33333,0
#fluffy,0,0,0
#flappybird,0,0,0
#fav,0,0.207,0.12633
#famous,0,0,0
#false,0,0,0
#fair,0,0.15583,0.1775
#faded,0,0.26383,0.0695
#endofsummer,0,0,0
#embarrassing,0.092667,0.091333,0.14933
#elephant,0,0.20256,0.13078
#effect,0,0,0
#ears,0,0.33333,0
#earrings,0.037167,0.29617,0
#dumb,0.082667,0.25067,0
#dramatic,0,0,0
#donuts,0,0,0
#diwali,0,0,0
#dia,0,0.163,0.17033
#dexter,0,0.15167,0.18167
#desert,0,0,0
#decoration,0,0.196,0.13733
#datenight,0,0,0
#dancers,0,0,0
#cruise,0.086333,0.247,0
#confidence,0,0.12267,0.21067
#cone,0,0,0
#comebackhome,0,0,0
#cocktail,0,0.24933,0.084
#closed,0,0.33333,0
#chocolates,0,0,0
#chanel,0,0.18333,0.15
#challenge,0,0.23667,0.096667
#cd,0,0.33333,0
#cards,0,0.33333,0
#buongiorno,0,0,0
#bun,0.013917,0.18858,0.13092
#buenosdias,0,0.33333,0
#breakup,0,0,0
#blackfriday,0,0,0
#bkk,0.039,0.19067,0.10333
#beyourself,0,0,0
#beyonce,0,0,0
#belike,0,0,0
#belgium,0,0.33333,0
#belated,0,0,0
#asiangirl,0,0,0
#airplane,0,0.33333,0
#advice,0,0,0
#achievement,0,0,0
#abs,0,0,0
#\u0643\u0648\u064a\u062a,0,0,0
#\u0636\u062d\u0643,0,0,0
#25,0,0,0
#23,0,0,0
#100,0,0,0
#10,0,0.126,0.20733
zo,0.054667,0.27867,0
yu,0,0,0
you'd,0.091,0.24233,0
yesterday's,0,0,0
xbox,0,0.261,0.072333
writing,0.031333,0.25783,0.044167
works,0,0.19333,0.14
wind,0.032667,0.27383,0.026833
website,0.047333,0.24367,0.042667
waste,0.0685,0.2385,0.026333
warning,0,0,0
walked,0,0,0
volta,0,0,0
viene,0,0,0
vais,0,0,0
ultima,0,0,0
tutto,0,0,0
trouble,0,0,0
treats,0,0.276,0.057333
trapped,0.1255,0.138,0.069833
trabalhar,0,0,0
tita,0,0.33333,0
tip,0,0.33333,0
tiburones,0,0,0
thru,0.053333,0.25467,0.025
tha,0,0.28425,0.049083
tgif,0,0,0
texas,0,0,0
teachers,0,0.27467,0.058667
tap,0,0,0
t_t,0.038333,0.295,0
swollen,0.06,0.27333,0
sugar,0,0.19967,0.13367
stick,0,0,0
sta,0,0.33333,0
sound,0,0.2535,0.079833
sorrir,0,0.19333,0.14
soda,0.071667,0.173,0.088667
social,0.011167,0.28633,0.035833
siento,0,0.22233,0.111
shoe,0,0.33333,0
shift,0,0,0
shape,0,0,0
sexta,0,0,0
selling,0.042833,0.2905,0
search,0,0,0
sarah,0,0.33333,0
sandy,0,0,0
retour,0,0,0
result,0.083333,0.25,0
reminder,0,0.33333,0
remembering,0,0.33333,0
regram,0,0,0
regalos,0,0,0
quit,0,0,0
queria,0,0.33333,0
puts,0,0.22667,0.10667
puppies,0.10517,0.22817,0
pulled,0,0.21067,0.12267
profile,0,0,0
possible,0,0.281,0.052333
porto,0,0.283,0.050333
poem,0,0,0
plans,0.031333,0.302,0
pi\u00f9,0,0.33333,0
philip,0,0,0
perfection,0,0,0
peeps,0,0,0
pasar,0,0,0
parque,0,0,0
parab\u00e9ns,0,0.33333,0
painful,0,0,0
ouch,0,0,0
orlando,0,0.23733,0.096
oreo,0,0,0
ooo,0.069667,0.26367,0
ooh,0,0,0
offer,0,0,0
oak,0.035167,0.29817,0
nutella,0,0,0
nossa,0,0,0
nap,0.055667,0.27767,0
nalang,0,0.18033,0.153
nak,0,0,0
musica,0,0,0
motivo,0,0.33333,0
molly,0.040333,0.293,0
mois,0,0,0
mins,0.12833,0.182,0.023
midnight,0.098333,0.18367,0.051333
melbourne,0,0,0
mate,0.15867,0.17467,0
matching,0,0.29483,0.0385
matan,0,0,0
mario,0.044,0.28933,0
mam,0,0,0
mala,0,0,0
major,0,0,0
magazine,0,0.33333,0
lyrics,0.031667,0.24033,0.0615
luz,0,0,0
llegar,0.049,0.2555,0.028833
listo,0,0,0
lista,0,0,0
link,0,0.33333,0
lines,0.016333,0.25517,0.061833
legend,0,0,0
labor,0,0.27467,0.058667
kuya,0,0.26333,0.07
kasi,0,0,0
jobs,0.038417,0.25608,0.038917
jacket,0.02,0.24111,0.072222
injured,0.17267,0.14133,0.019333
ily,0,0,0
hunger,0.066167,0.18483,0.082333
humans,0,0,0
horses,0,0.33333,0
hoodie,0,0,0
hollywood,0,0,0
hermoso,0,0,0
gutted,0,0,0
guest,0,0.25133,0.082
guapo,0,0,0
grazie,0,0,0
grace,0.135,0.13333,0.065
golden,0,0,0
gardens,0,0,0
galau,0,0.33333,0
french,0,0.33333,0
fitness,0,0,0
fireworks,0,0.2285,0.10483
finishing,0.142,0.19133,0
feriado,0,0,0
female,0,0.25367,0.079667
famous,0,0.29167,0.041667
fallen,0.053667,0.27967,0
excelente,0,0,0
ex,0,0,0
escola,0,0,0
entre,0,0.201,0.13233
enjoyed,0,0.25867,0.074667
empieza,0,0,0
emo,0,0.29633,0.037
email,0.0745,0.25883,0
effects,0,0,0
easier,0,0,0
dito,0,0,0
disorder,0.158,0.17533,0
describes,0,0.22733,0.106
demais,0,0,0
daniel,0,0,0
dam,0,0,0
dalam,0,0,0
credit,0.028667,0.22633,0.078333
cowboys,0.080333,0.253,0
court,0,0.33333,0
cos\u00ec,0,0.27583,0.0575
cos,0.06,0.21333,0.06
cory,0,0,0
code,0,0.33333,0
clock,0,0,0
cleaning,0.01625,0.29642,0.020667
chegou,0,0,0
cheesy,0,0,0
changing,0,0.26367,0.069667
carnaval,0,0,0
campus,0,0,0
cama,0,0.33333,0
burned,0.0225,0.31083,0
buddies,0,0.33333,0
bubble,0,0,0
brighter,0,0.147,0.18633
born,0,0.33333,0
boring,0.055333,0.278,0
bonjour,0,0.27,0.063333
bone,0.055667,0.27767,0
boat,0,0.19867,0.13467
block,0.075,0.25833,0
blind,0,0,0
blessing,0,0,0
birth,0.042333,0.291,0
binnen,0.0085,0.26175,0.063083
beyond,0,0.14033,0.193
belly,0.11517,0.21817,0
becuz,0,0,0
bbq,0,0.26233,0.071
bare,0,0,0
balloon,0,0.23533,0.098
bae,0,0,0
aunque,0,0,0
artist,0,0.33333,0
amy,0.059,0.27433,0
alex,0,0,0
alam,0,0,0
adi\u00f3s,0,0,0
act,0.071667,0.26167,0
accept,0,0,0
\ue105,0,0.282,0.051333
\ud83c\udf81,0,0,0
\uc0c8\ud574,0,0,0
\ubcf5,0,0,0
\ubc1b\uc73c\uc138\uc694,0,0,0
\ub2e4\ub4e4,0,0,0
\u2229,0.056333,0.22533,0.051667
\u2018,0,0.33333,0
\u0e2d\u0e19,0,0,0
\u0e0a,0,0.31167,0.021667
\u0e04\u0e27\u0e32\u0e21\u0e2a,0,0,0
\u043f\u043e,0,0.33333,0
\u043e\u0447\u0435\u043d\u044c,0,0,0
\u043e\u043d,0,0,0
\u043b\u0435\u0442\u043e,0,0,0
\u0437\u0430,0,0,0
\u0434\u043e\u043c,0,0,0
@zaynmalik,0,0,0
@thalia,0,0.20233,0.131
@louis_tomlinson,0,0,0
@ipostsadbitches,0,0,0
@footyjokesid,0,0,0
@dogrescuetweets,0,0,0
@ddlovato,0.042667,0.29067,0
>>>,0,0,0
,0.030833,0.3025,0
:-/,0.089444,0.21767,0.026222
31,0,0.162,0.17133
23,0.10033,0.233,0
1er,0,0,0
#yup,0,0.28333,0.05
#yumm,0,0.25244,0.080889
#yourself,0,0,0
#writing,0,0,0
#worldcup,0,0,0
#woof,0,0.195,0.13833
#wolf,0,0.269,0.064333
#who,0,0.27767,0.055667
#weight,0,0,0
#weekends,0,0.33333,0
#vampire,0,0.33333,0
#urban,0.0098889,0.18856,0.13489
#united,0,0.2295,0.10383
#trio,0,0,0
#tribute,0.099667,0.23367,0
#toocute,0,0.22833,0.105
#todays,0,0,0
#titanic,0,0.33333,0
#thirsty,0,0.28017,0.053167
#technology,0,0.33333,0
#tags,0,0,0
#tagforlike,0,0,0
#swing,0,0.33333,0
#sweetdreams,0,0.24533,0.088
#start,0,0,0
#st,0,0,0
#springtime,0,0,0
#sports,0,0,0
#south,0,0.20833,0.125
#soproud,0,0.2595,0.073833
#soleil,0,0,0
#softgrunge,0,0,0
#snowboard,0,0.23617,0.097167
#snap,0,0.33333,0
#sketchbook,0.098,0.23533,0
#sj,0,0,0
#shoutout,0.014667,0.20433,0.11433
#shark,0.056667,0.17783,0.098833
#sexta,0,0.19633,0.137
#secret,0.15033,0.12333,0.059667
#seattle,0,0.27067,0.062667
#say,0,0.165,0.16833
#sanfrancisco,0.023444,0.27856,0.031333
#salute,0,0,0
#sad\u0131kyakutbenimtemsilcimolamaz,0,0,0
#rich,0,0,0
#retriever,0,0.25833,0.075
#realshit,0,0.28567,0.047667
#rad,0,0,0
#quality,0,0,0
#purse,0,0.22283,0.1105
#purpose,0,0,0
#punk,0,0,0
#project,0,0,0
#print,0,0.166,0.16733
#prague,0,0,0
#police,0,0,0
#planet,0,0,0
#photoshop,0,0,0
#penguin,0,0,0
#peaceandlove,0,0,0
#palestine,0,0,0
#painful,0.099,0.14633,0.088
#onepiece,0,0,0
#olympics,0,0.33333,0
#oldschool,0,0.30117,0.032167
#nutrition,0,0,0
#number,0.197,0.119,0.017333
#noworries,0.050667,0.28267,0
#nom,0,0.25033,0.083
#nolove,0,0,0
#noel,0,0,0
#newlife,0,0.33333,0
#netflix,0,0,0
#naked,0,0,0
#mybestfriend,0.0087778,0.22389,0.10067
#mufc,0,0,0
#motivated,0,0.26667,0.066667
#mondays,0,0.19833,0.135
#modern,0,0,0
#models,0,0,0
#missyoualready,0,0,0
#mint,0,0,0
#minsk,0,0,0
#miley,0,0,0
#message,0,0.30183,0.0315
#mermaid,0,0,0
#memorable,0.028667,0.281,0.023667
#max,0,0,0
#mate,0.068111,0.26522,0
#marvel,0,0,0
#manhattan,0.076,0.25733,0
#mami,0,0,0
#m\u00e9xico,0,0,0
#luv,0,0,0
#lunes,0,0,0
#lionking,0,0,0
#like4likes,0,0,0
#learning,0.12233,0.211,0
#law,0,0,0
#killer,0,0,0
#june,0,0,0
#jollibee,0,0,0
#jamaica,0,0,0
#ironic,0.077,0.25633,0
#instalook,0,0,0
#instafamous,0.044667,0.17467,0.114
#insideout,0,0,0
#injury,0,0,0
#incredible,0,0,0
#iam,0,0,0
#hurricanesandy,0,0,0
#human,0,0,0
#huge,0,0.21633,0.117
#horror,0,0,0
#hollister,0,0,0
#hola,0,0,0
#hmm,0,0,0
#his,0.076,0.206,0.051333
#hiking,0,0.26133,0.072
#helpless,0.060667,0.18233,0.090333
#hellyeah,0.045333,0.16856,0.11944
#hell,0,0,0
#heartbreaker,0,0,0
#hardcore,0,0,0
#ha,0,0.082333,0.251
#growing,0,0,0
#greysanatomy,0,0,0
#gracias,0,0,0
#google,0,0,0
#golden,0,0,0
#goinghome,0,0.33333,0
#godisgood,0,0,0
#give,0,0,0
